Date,Publisher,Spend_USD
2024-02,factable.com,8.1968
2024-02,failblog.cheezburger.com,6.6113
2024-02,faithfamilyamerica.com,167.881
2024-02,fallout.fandom.com,99.3517
2024-02,familydestinationsguide.com,183.8689
2024-02,familyfriendpoems.com,35.4543
2024-02,familyhandyman.com (Reader's Digest),360.6463
2024-02,familylifegoals.com,5.8007
2024-02,familytravelmagazine.com,0.7648
2024-02,famousbirthdays.com,1117.5475999999999
2024-02,fanbyte.com,74.0276
2024-02,fandango.com (Comcast NBC Universal Digital),2556.4359999999997
2024-02,fandom.com,26098.9623
2024-02,fangraphs.com,737.4111
2024-02,fansided.com,767.1546000000001
2024-02,fantasypros.com,505.4945
2024-02,farminglife.com,0.2522
2024-02,fashionbeans.com,7.5811
2024-02,fastcompany.com (Mansueto),59.8005
2024-02,fayobserver.com,133.1542
2024-02,federalpay.org,101.9753
2024-02,federaltimes.com,1.0993
2024-02,fextralife.com,46.303
2024-02,ffxiv.gamerescape.com,209.16969999999998
2024-02,fieldgulls.com,691.6822
2024-02,fifteenspatulas.com,5.1504
2024-02,filehippo.com,44.2909
2024-02,filmschoolrejects.com,4.3503
2024-02,finance.yahoo.com,31910.5118
2024-02,finviz.com,205.113
2024-02,fivethirtyeight.com,184.5085
2024-02,flashscore.com,146.6176
2024-02,fleaflicker.com,375.2137
2024-02,flightaware.com,15722.329099999999
2024-02,flograppling.com,4.0382
2024-02,flotrack.org,676.8903
2024-02,flowrestling.org,3541.5181
2024-02,flyertalk.com,2062.4072
2024-02,fm100.com,2.0267
2024-02,fodors.com,6243.8075
2024-02,fontspace.com,17.9835
2024-02,fontsquirrel.com,37.8393
2024-02,food.com (Scripps Network Digital),842.7661
2024-02,food52.com,286.2818
2024-02,foodandwine.com (Meredith),35906.8218
2024-02,foodfaithfitness.com,39.4824
2024-02,foodfanatic.com,34.6665
2024-02,foodie.com (Mode Media),0.4446
2024-02,foodiecrush.com,15.7932
2024-02,foodnetwork.com (Scripps Network Digital),3433.4541
2024-02,foodtasticmom.com,17.3062
2024-02,foodtolove.com.au,0.2322
2024-02,fooducate.com,1527.1311
2024-02,fool.com,4023.4087
2024-02,football.fantasysports.yahoo.com,38.2404
2024-02,football.london,550.4639
2024-02,footballscoop.com,273.9825
2024-02,footmercato.net,35.4335
2024-02,footyroom.co,1.7240000000000002
2024-02,forbes.com,47027.6829
2024-02,forlocations.com,62.305
2024-02,fortune.com (Fortune Media),109.079
2024-02,forum.hkgolden.com,0.1167
2024-02,forums.rivals.com,335.4675
2024-02,fox29.com,227.9649
2024-02,fox2now.com,10342.7695
2024-02,fox40.com,92.3102
2024-02,fox47.com,2.9169
2024-02,fox59.com (Tribune Media),3490.8749
2024-02,fox5sandiego.com (Tribune Media),211.8698
2024-02,fox5vegas.com,471.8426
2024-02,fox6now.com,1015.7366999999999
2024-02,foxnews.com (Fox News Digital),139.1627
2024-02,foxvalleyfoodie.com,1.2851
2024-02,foxweather.com,273.048
2024-02,fredericksburg.com,22.1432
2024-02,freeonlinegames.com,3.6201999999999996
2024-02,freep.com (Gannett),20503.5011
2024-02,freepik.com,1007.107
2024-02,fresnobee.com (McClatchy),12.62
2024-02,frommers.com,123.8605
2024-02,fromvalerieskitchen.com,13.0938
2024-02,frugalcouponliving.com,2.2724
2024-02,funcatz.com,100.9255
2024-02,funnyordie.com (Turner Digital),505.99699999999996
2024-02,futbin.com,654.6903
2024-02,futbolete.com,3.1659
2024-02,futureofworking.com,3.3406000000000002
2024-02,gamefaqs.gamespot.com,6760.6078
2024-02,gamefly.com,63.5266
2024-02,gamerant.com,55.4032
2024-02,gameranx.com,12.022
2024-02,gamerescape.com,599.3307000000001
2024-02,gamerevolution.com (Mandatory),342.531
2024-02,games.usatoday.com,1456.9904999999999
2024-02,gamespot.com,3545.4746
2024-02,gardeningknowhow.com,127.6841
2024-02,garticphone.com,163.4264
2024-02,gaycities.com,141.062
2024-02,gayot.com,15.1602
2024-02,gazette.com,289.4263
2024-02,gearpatrol.com,16.6972
2024-02,geeksforgeeks.org,13898.2157
2024-02,geekwire.com,521.0805
2024-02,genealogy.com,51.882
2024-02,genius.com,5555.2801
2024-02,geo.tv,390.2925
2024-02,geoguessr.com,2947.7667
2024-02,geology.com,632.1443
2024-02,getemoji.com,198.9627
2024-02,ghacks.net,659.1681
2024-02,giantfreakinrobot.com,213.1535
2024-02,gizmodo.com,1553.5520999999999
2024-02,glam.com (Mode Media),4.4124
2024-02,glamour.com (Condé Nast),465.577
2024-02,goal.com,80.8721
2024-02,gobankingrates.com,3059.5521
2024-02,golf.com,358.5184
2024-02,golficity.com,11.9222
2024-02,golflink.com,64.0702
2024-02,gon.com,392.9189
2024-02,goodhousekeeping.com (Hearst Digital),5589.0912
2024-02,goodnewsnetwork.org,1589.6904
2024-02,gopherhole.com,6.7266
2024-02,gothamist.com,1235.0153
2024-02,gq.com (Condé Nast),363.3603
2024-02,gradesaver.com,219.2342
2024-02,greatergood.com,710.0856
2024-02,greatgrubdelicioustreats.com,23.4141
2024-02,greatschools.org,387.7331
2024-02,greencarreports.com,2.2317
2024-02,greensboro.com,29.3165
2024-02,greenweddingshoes.com,3.8903999999999996
2024-02,greenwich.dailyvoice.com,0.6846
2024-02,grizly.com,67.0149
2024-02,groovypost.com,115.43469999999999
2024-02,grunge.com,55.7089
2024-02,gsmarena.com,8546.1981
2024-02,gtainside.com,3.3447
2024-02,guardian.ng,36.3406
2024-02,guidingtech.com,278.1272
2024-02,guitartabs.cc,1.2888
2024-02,gumtree.com,3.8209
2024-02,halfmarathons.net,502.4092
2024-02,happierhuman.com,206.9078
2024-02,happymomhacks.com,0.6412
2024-02,hardballtimes.com,6.022
2024-02,harpers.org,16.7539
2024-02,harpersbazaar.com (Hearst Digital),1999.8796000000002
2024-02,harrypotter.fandom.com,721.1601
2024-02,hawaiinewsnow.com (WorldNow),912.9829
2024-02,hawamer.com,4.4879999999999995
2024-02,health.com (Meredith),52374.2918
2024-02,healthday.com,0.6887
2024-02,healthfully.com,2.2224
2024-02,healthline.com,1385.2819
2024-02,healthshots.com,8.1694
2024-02,healthyandnaturalworld.com,571.9108
2024-02,healthyrecipesblogs.com,370.8124
2024-02,hepper.com,98.8735
2024-02,heraldonline.com (McClatchy),158.638
2024-02,hercampus.com,378.0849
2024-02,heysigmund.com,9.7023
2024-02,heywise.com,761.9401
2024-02,hgtv.com (Scripps Network Digital),5381.7513
2024-02,hibapress.com,24.9857
2024-02,hip2save.com,836.3513
2024-02,historycollection.com,4.4216
2024-02,hivplusmag.com,7.3453
2024-02,hockey-reference.com,25.790399999999998
2024-02,hola.com,357.2423
2024-02,hollywoodreporter.com,1293.505
2024-02,homedit.com,96.34440000000001
2024-02,homesandgardens.com,14.2583
2024-02,hookedonhouses.net,52.9784
2024-02,horseillustrated.com,1.3881
2024-02,hot981.com,1.9417
2024-02,hotcars.com,98.2694
2024-02,hotelscombined.com,135.6099
2024-02,hotmomsclub.com,0.246
2024-02,housebeautiful.com (Hearst Digital),970.3423
2024-02,houseofnasheats.com,60.230999999999995
2024-02,houseofyumm.com,56.2817
2024-02,houstonchronicle.com,53.1064
2024-02,howdoesshe.com,93.4951
2024-02,howstuffworks.com,1413.99
2024-02,howsweeteats.com,33.6755
2024-02,howtogeek.com,3785.7658
2024-02,hudl.com,2059.9041
2024-02,huffpost.com,11349.0091
2024-02,hughhewitt.com,2.9725
2024-02,hymnary.org,511.10089999999997
2024-02,hypebeast.com,4420.7632
2024-02,iboats.com,51.0392
2024-02,ibtimes.co.in,0.3676
2024-02,ibtimes.com,3.2469
2024-02,icflorida.com,1.0889
2024-02,ichun.me,0.5316
2024-02,icreatemagazine.com,5.5229
2024-02,iflscience.com,7087.27
2024-02,ifly.com,5.3831
2024-02,igeeksblog.com,1989.3072
2024-02,"ign.com (Ziff Davis, Inc.)",3435.0657
2024-02,iheart.com (iHeartMedia),12593.177
2024-02,ikeahackers.net,9.9749
2024-02,imgur.com,10372.2792
2024-02,imleagues.com,159.5855
2024-02,inc.com (Mansueto),360.0604
2024-02,india.com (Penske),458.7722
2024-02,indianexpress.com,2496.4611
2024-02,indianhealthyrecipes.com,2493.194
2024-02,indiatoday.in,902.7952
2024-02,indiatvnews.com,14.3246
2024-02,indiewire.com,154.167
2024-02,indystar.com (Gannett),807.1311
2024-02,infobae.com,389.1839
2024-02,inmyownstyle.com,33.6644
2024-02,insanelygoodrecipes.com,4510.2786
2024-02,interestingengineering.com,297.8603
2024-02,interestingliterature.com,152.09660000000002
2024-02,internet4classrooms.com,3.2556000000000003
2024-02,intervalworld.com,10444.3682
2024-02,interviewpenguin.com,2.5145
2024-02,investing.com,5023.8547
2024-02,investingfuel.com,4.7965
2024-02,investopedia.com (IAC),166359.9995
2024-02,investorplace.com,7237.6964
2024-02,investors.com,246.89479999999998
2024-02,irishsportsdaily.com,2.0556
2024-02,islandpacket.com (McClatchy),13.695
2024-02,issuu.com,713.3238
2024-02,itstillworks.com,3.6216
2024-02,iuhoosiers.com,3.5714
2024-02,iwastesomuchtime.com,19.097900000000003
2024-02,jagran.com,2.5065
2024-02,jalopnik.com,1656.4564
2024-02,japantimes.co.jp,475.1578
2024-02,jdnews.com,838.5059000000001
2024-02,jdpower.com,818.9395
2024-02,jetpunk.com,385.457
2024-02,jewishvirtuallibrary.org,452.1975
2024-02,jocee.jp,1.0437
2024-02,joemygod.com,21.4902
2024-02,joins.com,4.5764
2024-02,jolynneshane.com,1.7301
2024-02,joplinglobe.com,1.4289
2024-02,joshi-spa.jp,0.4656
2024-02,journalgazette.net,135.1314
2024-02,journalnow.com,15.857
2024-02,joyfoodsunshine.com,396.4993
2024-02,joyofbaking.com,79.0198
2024-02,jsonline.com,1273.2142
2024-02,justataste.com,91.5013
2024-02,justdogbreeds.com,2.6443
2024-02,justsomething.co,70.2216
2024-02,justwatch.com,2556.3047
2024-02,kabazi.com,2.3556999999999997
2024-02,katu.com,378.09299999999996
2024-02,kayak.com,11891.0461
2024-02,kayfabenews.com (Qool Media),0.6098
2024-02,kbb.com (Cox Enterprises),69659.5083
2024-02,kblx.com,1.0516
2024-02,kcci.com,4457.7093
2024-02,kctv5.com,3470.9478
2024-02,kdvr.com,180.1393
2024-02,kenkenpuzzle.com,12542.2732
2024-02,kens5.com,257.541
2024-02,kentucky.com (McClatchy),203.2195
2024-02,kenyamoja.com,16.4294
2024-02,ketv.com,300.3669
2024-02,kevinandamanda.com,9.8573
2024-02,keybr.com,10335.1326
2024-02,kfox.com,0.2365
2024-02,kfyrtv.com,28.7288
2024-02,kgw.com,166.7256
2024-02,kicks99.com,0.8374
2024-02,kicksonfire.com,352.5955
2024-02,kidsactivitiesblog.com,206.2844
2024-02,kijiji.ca,1571.4232
2024-02,kiplinger.com,3880.3997
2024-02,kiro7.com,28.4901
2024-02,kitchen.nine.com.au,96.9861
2024-02,kitchendaily.com,5.0248
2024-02,kitchentreaty.com,0.8582
2024-02,kitco.com,1203.7951
2024-02,kitv.com,88.5455
2024-02,klbjfm.com,4.879
2024-02,kmart.com,2.0953999999999997
2024-02,knixcountry.iheart.com,0.5361
2024-02,knowyourmeme.com,176.8699
2024-02,knoxnews.com (Gannett),295.2532
2024-02,koat.com,7.0437
2024-02,kohls.com,103226.221
2024-02,koin.com,174.02249999999998
2024-02,komando.com,9422.9395
2024-02,komonews.com,644.0933
2024-02,kosi101.com,0.2551
2024-02,kristineskitchenblog.com,607.9837
2024-02,ksbw.com,37.4764
2024-02,ksdk.com,76.997
2024-02,ksl.com,14591.7472
2024-02,ksn.com,113.2811
2024-02,kstp.com,10415.8234
2024-02,ktla.com (Tribune Media),2781.5807999999997
2024-02,ktrh.iheart.com,0.9431
2024-02,ktvb.com,196.35989999999998
2024-02,ktvl.com,2.1034
2024-02,ktvu.com (WorldNow),202.7137
2024-02,kurv.com,11.5808
2024-02,kvue.com,453.7492
2024-02,kxan.com,564.9927
2024-02,kygo.com,1611.9484000000002
2024-02,ladyclever.com,0.1556
2024-02,laineygossip.com,312.2388
2024-02,lancasterfarming.com,5.7284
2024-02,lancasteronline.com,53.155199999999994
2024-02,laprensagrafica.com,1777.1779
2024-02,laptopmag.com (Purch),646.9413
2024-02,last.fm (CBS Interactive),1000.0699
2024-02,latimes.com (Tribune Media),6768.2555
2024-02,latinpost.com,58.7655
2024-02,leaf.tv (Leaf Group),7.4768
2024-02,leagueofgraphs.com,802.923
2024-02,lecremedelacrumb.com,46.5697
2024-02,ledger-enquirer.com (McClatchy),49.5934
2024-02,legacy.com,3293.9705
2024-02,legalbeagle.com,41.9825
2024-02,lemontreedwelling.com,33.8891
2024-02,letsrun.com,46.240700000000004
2024-02,letssingit.com,0.3206
2024-02,letterboxd.com,7067.9186
2024-02,lgbtqnation.com,154.89829999999998
2024-02,liberalamerica.org,0.7791
2024-02,lifehacker.com (Gawker),1360.5736000000002
2024-02,lifehacks.io,1.0086
2024-02,lifemadesweeter.com,7.8263
2024-02,lifewire.com (formerly about.com/compute),22829.0413
2024-02,lilluna.com,463.7654
2024-02,lindaikejisblog.com,1.6897
2024-02,linguee.com,17209.9068
2024-02,linuxize.com,307.7173
2024-02,liquipedia.net,1235.5234
2024-02,liquor.com,4775.925499999999
2024-02,listenonrepeat.com,15.816400000000002
2024-02,listotic.com,0.5071
2024-02,littlehouseoffour.com,4.3396
2024-02,livemint.com,91.9996
2024-02,livescience.com (Purch),771.9999
2024-02,livewellbakeoften.com,29.346899999999998
2024-02,local10.com,552.8752
2024-02,local3news.com,9.1506
2024-02,localadventurer.com,3.372
2024-02,logotv.com (Viacom),127.70349999999999
2024-02,lol.fandom.com,58.8666
2024-02,lolskill.net,4.1504
2024-02,looper.com,233.6951
2024-02,looperman.com,117.4692
2024-02,losangelesblade.com,0.2427
2024-02,lovetoknow.com,17.0047
2024-02,lowcarbmaven.com,3.3114
2024-02,lowcarbyum.com,47.5447
2024-02,lunapic.com,558.8125
2024-02,luxatic.com,40.347
2024-02,luxury4play.com,2.1793
2024-02,lyrics.com,53.2084
2024-02,lyricsmode.com,76.9202
2024-02,maalaimalar.com,0.3624
2024-02,macrotrends.net,765.8526999999999
2024-02,macrumors.com,2969.7876
2024-02,macworld.com (IDG Network),118.3756
2024-02,madison.com,285.19100000000003
2024-02,magicspoiler.com,19.0175
2024-02,mail.aol.com,131500.8228
2024-02,mail.com,314.5338
2024-02,mainlinemedianews.com,0.818
2024-02,maketecheasier.com,223.1923
2024-02,makeuseof.com,1724.0802
2024-02,mandatory.com,0.5505
2024-02,mapquest.com,2726.0078000000003
2024-02,mapsofworld.com,4.2711
2024-02,marca.com,120.0798
2024-02,mariowiki.com,13.9876
2024-02,marketwatch.com,9637.4821
2024-02,marriage.com,436.2885
2024-02,marthastewart.com (Meredith),29.9388
2024-02,marvel.fandom.com,258.50300000000004
2024-02,mashable.com,770.8761
2024-02,mashed.com,462.6968
2024-02,masslive.com,2801.9
2024-02,masterduelmeta.com,484.61670000000004
2024-02,math-aids.com,329.10609999999997
2024-02,mathway.com,2131.0635
2024-02,maxim.com,5.1899999999999995
2024-02,maxpreps.com (CBS Interactive),46685.5735
2024-02,maxroll.gg,928.2724
2024-02,mayoclinic.org,1558.1417
2024-02,medicalnewstoday.com,8079.2411999999995
2024-02,medicalschoolhq.net,94.4706
2024-02,meetup.com,592.5058
2024-02,melskitchencafe.com,83.1675
2024-02,menshealth.com (Rodale Inc.),3640.2382000000002
2024-02,mensjournal.com,93.2253
2024-02,mentalfloss.com,584.9606
2024-02,merakilane.com,6.2963000000000005
2024-02,mercurynews.com,1691.0052
2024-02,merriam-webster.com,16855.767
2024-02,metacritic.com (CBS Interactive),5185.2656
2024-02,metaspoon.com,280.9469
2024-02,metrotimes.com,5976.6473000000005
2024-02,miamiherald.com (McClatchy),409.0061
2024-02,midwestliving.com (Meredith),47.9572
2024-02,milb.com,32304.8382
2024-02,milesplit.com,1434.42
2024-02,milkbusiness.com,0.4592
2024-02,minimalistbaker.com,42.4798
2024-02,minq.com,31.9265
2024-02,missmustardseed.com,14.1735
2024-02,missoulian.com,21.485
2024-02,missyusa.com,3730.8453
2024-02,mix929.com,1.7207
2024-02,mlb.com,30035.4986
2024-02,mlbtraderumors.com,2839.2027000000003
2024-02,mlive.com,7360.0414
2024-02,moderncat.com,1.108
2024-02,modthesims.info,76.8983
2024-02,mommypoppins.com,431.3529
2024-02,mommypotamus.com,22.829900000000002
2024-02,moneysavingmom.com,1814.8346000000001
2024-02,moneyweek.com,3.5427
2024-02,mor-tv.com,0.3248
2024-02,morehackz.com,141.22410000000002
2024-02,motor-junkie.com,5.7176
2024-02,motor1.com,49.1631
2024-02,motorauthority.com,15.1548
2024-02,motorsearches.com,172.4402
2024-02,motorsport.com,203.1492
2024-02,motortrend.com,4915.6092
2024-02,moviefanatic.com,0.8022
2024-02,movieinsider.com,7250.1126
2024-02,movieweb.com,144.1836
2024-02,mrexcel.com,45.7604
2024-02,mrfood.com,1710.1505
2024-02,msn.com,11664.8122
2024-02,mtbr.com,1019.3583
2024-02,mtggoldfish.com,2112.6169
2024-02,mtv.com (Viacom),4.6967
2024-02,mugshots.com,1179.4721
2024-02,multiplication.com,4319.0376
2024-02,musingsofamuse.com,92.1931
2024-02,my9nj.com,0.4794
2024-02,myanimelist.net,5.3261
2024-02,mycentraljersey.com (Gannett),160.3452
2024-02,mydiwise.com,678.3172
2024-02,mydomaine.com,950.5567
2024-02,mydotcomrade.com,15.0231
2024-02,myfitnesspal.com,22443.9586
2024-02,myhealthgazette.com,22.144
2024-02,myincrediblerecipes.com,12.9613
2024-02,mykoreankitchen.com,361.0059
2024-02,mymotherlode.com,118.2614
2024-02,mynorthwest.com,411.1222
2024-02,myplaycity.com,102.5833
2024-02,myrecipes.com (Meredith),725.3465000000001
2024-02,mysavings.com,2008.1952999999999
2024-02,mytalk1071.com,278.8769
2024-02,mythicspoiler.com,12.535699999999999
2024-02,mytvcharleston.com,1.9665
2024-02,nameberry.com,495.023
2024-02,namemc.com,1599.8476
2024-02,narcity.com,1.3188
2024-02,naruto.fandom.com,118.5676
2024-02,nascar.com,1339.6917
2024-02,nasdaq.com,10448.765
2024-02,natashaskitchen.com,52.8955
2024-02,nationalreview.com,119.7231
2024-02,nationaltoday.com,1119.3473999999999
2024-02,naturallycurly.com,48.5679
2024-02,nature.com,157.0432
2024-02,natureworldtoday.com,149.9354
2024-02,nba.com (Turner Digital),151242.02180000002
2024-02,nbc4i.com,69.7842
2024-02,nbcbayarea.com,393.7594
2024-02,nbcnews.com (Comcast NBC Universal Digital),194.2969
2024-02,nbcnewyork.com,770.581
2024-02,nbcphiladelphia.com (WorldNow),1371.9514
2024-02,nbcsports.com (Comcast NBC Universal Digital),793.2743
2024-02,ncaa.com,66402.7468
2024-02,neatorama.com,2.5198
2024-02,nerdsandscoundrels.com,4.3275
2024-02,nesn.com,4281.1295
2024-02,netflixlife.com,25.5354
2024-02,newatlas.com,5017.0088
2024-02,newbritainherald.com,0.2656
2024-02,newegg.com,42292.7856
2024-02,news.yahoo.com,6839.8871
2024-02,news18.com,97.4024
2024-02,news5cleveland.com,11.1
2024-02,newschannel5.com,6.434
2024-02,newser.com,44.8473
2024-02,newsnationnow.com,444.9995
2024-02,newsobserver.com (McClatchy),412.3714
2024-02,newsradioklbj.com,4.4649
2024-02,newsweek.com (IBT Media),511.8599
2024-02,newyorker.com (Condé Nast),31.6672
2024-02,nextluxury.com,3.9031
2024-02,nextpit.de,0.5636
2024-02,nfl.com,5082.4577
2024-02,nflmocks.com,0.292
2024-02,nflspinzone.com,241.6269
2024-02,nhl.com,7311.6737
2024-02,niche.com,1127.2057
2024-02,nintendolife.com,1391.4243999999999
2024-02,nj.com,15805.446100000001
2024-02,nj1015.com,12.5374
2024-02,nlclassifieds.com,1.1646999999999998
2024-02,nme.com (BandLab),316.9689
2024-02,nola.com,3858.5865
2024-02,northjersey.com (Gannett),1540.4679
2024-02,notalwaysright.com,473.9873
2024-02,nowthisnews.com,2.5918
2024-02,nowtolove.com.au,2.2192
2024-02,npr.org,4387.336
2024-02,nuvo.net,1.0022
2024-02,nybooks.com,271.1699
2024-02,nydailyrecord.com,0.7126
2024-02,nylon.com,55.4276
2024-02,nymag.com,393.1471
2024-02,nypost.com,4437.3308
2024-02,nytimes.com,29253.1509
2024-02,o.canada.com,1.3418999999999999
2024-02,observer.com,69.1981
2024-02,occupydemocrats.com,2.0596
2024-02,oddee.com,12.3458
2024-02,odometer.com,15.5189
2024-02,offerup.com,20.8036
2024-02,ohsheglows.com,134.0165
2024-02,ohsweetbasil.com,4.3789
2024-02,omaha.com,54.5083
2024-02,omnicalculator.com,10552.8649
2024-02,omnivorescookbook.com,545.0254
2024-02,on3.com,3202.1278
2024-02,onceuponachef.com,248.3925
2024-02,onefootball.com,21.8207
2024-02,onegoodthingbyjillee.com,470.1997
2024-02,onetravel.com,525.7586
2024-02,online-stopwatch.com,454.177
2024-02,onlinelibrary.wiley.com,2013.0673
2024-02,onlinestoresurveys.com,24.7434
2024-02,oola.com,23.2142
2024-02,op.gg,25613.8787
2024-02,oprahdaily.com,36.8162
2024-02,oureverydaylife.com,7.1937999999999995
2024-02,ourmidland.com,9.8978
2024-02,out.com,7648.1535
2024-02,outsideonline.com,11026.1081
2024-02,outtraveler.com,15.5509
2024-02,"oyster.com (TripAdvisor, Inc.)",14.0781
2024-02,packhacker.com,1940.6535
2024-02,pagesix.com,1384.5159
2024-02,pajiba.com,21.8736
2024-02,paleomg.com,14.0631
2024-02,paleorunningmomma.com,132.745
2024-02,palmbeachpost.com (Cox Enterprises),1378.7565
2024-02,pandora.com,265.1626
2024-02,pantagraph.com,66.4686
2024-02,papermag.com,12.3361
2024-02,parade.com,1926.8483
2024-02,parentinfluence.com,291.9882
2024-02,parentmood.com,105.6178
2024-02,parents.com (Meredith),12602.0285
2024-02,pasadenastarnews.com,6.6826
2024-02,pasionfutbol.com,5.1092
2024-02,passionforsavings.com,291.5654
2024-02,pastebin.com,45.698
2024-02,pastemagazine.com,393.4298
2024-02,pbh2.com,699.5698
2024-02,pcgamesn.com,76.6013
2024-02,pch.com (Publishers Clearing House),397.1368
2024-02,pcinvasion.com,789.2196000000001
2024-02,"pcmag.com (Ziff Davis, Inc.)",1901.0013
2024-02,peacefmonline.com,0.8583
2024-02,peaceloveandlowcarb.com,1.4476
2024-02,penny-arcade.com,102.893
2024-02,people.com (Meredith),15024.373
2024-02,peopleenespanol.com (Meredith),7.8016
2024-02,perfectgame.org,197.7819
2024-02,perfectlyimperfectblog.com,3.9996
2024-02,petapixel.com,15.8534
2024-02,pethelpful.com,28.2324
2024-02,petplace.com,19.9164
2024-02,petsreporter.com,1060.7449000000001
2024-02,phandroid.com,7.466
2024-02,phillymag.com,551.9584
2024-02,philstar.com,1.9861
2024-02,phoenixnewtimes.com,13.598600000000001
2024-02,phonearena.com,1888.8094
2024-02,physicsclassroom.com,1157.5533
2024-02,pickerwheel.com,307.16700000000003
2024-02,picresize.com,39.0694
2024-02,pinchofnom.com,0.3299
2024-02,pinchofyum.com,38.213300000000004
2024-02,pinkbike.com,66.7826
2024-02,pinstripealley.com,6.7415
2024-02,pipingpotcurry.com,71.0591
2024-02,pistolsfiringblog.com,14.7901
2024-02,pitcherlist.com,101.9763
2024-02,pix11.com,393.9378
2024-02,plainchicken.com,71.917
2024-02,planetcalc.com,470.5219
2024-02,planetminecraft.com,54.8825
2024-02,planetware.com,11.9962
2024-02,plantbasednews.org,285.53589999999997
2024-02,playbill.com,18639.9485
2024-02,pocketsense.com,14.0525
2024-02,pokemondb.net,401.2387
2024-02,poki.com,155.3767
2024-02,politicalwire.com,373.2919
2024-02,politico.eu,24.6075
2024-02,polkadotchair.com,13.2638
2024-02,polygon.com (Vox Media),3403.6542
2024-02,pomeradonews.com (Tribune Media),0.1311
2024-02,popsci.com (Bonnier),12864.5955
2024-02,popularmechanics.com (Hearst Digital),599.2138
2024-02,poshmark.com,167.5824
2024-02,post-gazette.com,2146.5399
2024-02,postimages.org,9.5446
2024-02,poststar.com,20.9565
2024-02,powerball.com,73.0764
2024-02,press-citizen.com (Gannett),476.6438
2024-02,pressherald.com,361.4671
2024-02,pressofatlanticcity.com,36.42
2024-02,pressurecookrecipes.com,239.6462
2024-02,pride.com,17037.502800000002
2024-02,primarygames.com,10.1463
2024-02,progameguides.com,1352.6403
2024-02,programiz.com,99.6151
2024-02,prospect.org,289.3359
2024-02,prothomalo.com,2128.4962
2024-02,psychologytoday.com,1164.0386
2024-02,punchbowl.com,631.9926
2024-02,pupabc.com,1636.4667
2024-02,purseblog.com,63.776399999999995
2024-02,qlouisville.com,0.6427
2024-02,qualityhealth.com,2.4158
2024-02,queerty.com,1717.9882
2024-02,quickanddirtytips.com,43.2973
2024-02,quizdaily.com,403.7972
2024-02,quizlet.com,1400.0168
2024-02,quizyourfriends.com,79.7966
2024-02,qz.com,748.1904
2024-02,rachaelrayshow.com,23.8531
2024-02,rachelcooks.com,174.19830000000002
2024-02,radaronline.com,3119.9587
2024-02,rainbowplantlife.com,217.6212
2024-02,rare.us (Cox Enterprises),686.6935
2024-02,rasamalaysia.com,33.0794
2024-02,rasmussenreports.com,1364.8456
2024-02,ratemyjob.com,134.91109999999998
2024-02,ratemyprofessors.com,9106.6137
2024-02,rateyourmusic.com,681.9455
2024-02,rd.com (Reader's Digest),1096.4465
2024-02,realclearpolitics.com,756.9479
2024-02,realityblurred.com,3.2489
2024-02,realitytea.com (TotallyHer),20.5441
2024-02,realitytvworld.com,8.6915
2024-02,realsimple.com (Meredith),15912.1198
2024-02,realtor.com,23859.837
2024-02,recipegirl.com,96.0758
2024-02,recipes.sparkpeople.com,3.8558
2024-02,recipetineats.com,1097.8135
2024-02,recycler.com,98.3758
2024-02,redbookmag.com (Hearst Digital),24.6155
2024-02,redbox.com,1081.2222000000002
2024-02,redfin.com,4892.1399
2024-02,redorbit.com,48.5311
2024-02,refdesk.com,21.4384
2024-02,reference.com,799.0199
2024-02,remezcla.com,707.7848
2024-02,reptilesmagazine.com (Lumina Media),10.6981
2024-02,reserveamerica.com,15649.2886
2024-02,resetera.com,447.2862
2024-02,restaurant.com,2990.7139
2024-02,reuters.com,1461.4962
2024-02,rhymezone.com,540.2277
2024-02,richmond.com,53.7228
2024-02,ringsideintel.com,0.5476
2024-02,rivals.com,848.4693
2024-02,riverfronttimes.com,38.5188
2024-02,roadandtrack.com (Hearst Digital),6169.2383
2024-02,roanoke.com,7943.2076
2024-02,rockandice.com,22.0571
2024-02,rockrecipes.com,42.9138
2024-02,rogerebert.com,938.3841
2024-02,rollingstone.com,34153.3602
2024-02,rome2rio.com,507.3286
2024-02,rootsweb.com,22.3804
2024-02,rotoballer.com,395.0217
2024-02,rotowire.com,677.0946
2024-02,rottentomatoes.com,4993.8867
2024-02,ruffledblog.com,1.1828
2024-02,runnersworld.com (Rodale Inc.),4785.3423999999995
2024-02,runningintheusa.com,89.9049
2024-02,runningshoesguru.com,155.2934
2024-02,runt-of-the-web.com,478.1588
2024-02,rvtrader.com (Dominion Enterprises),6824.5027
2024-02,sacbee.com (McClatchy),282.7187
2024-02,safeway.com,26203.3482
2024-02,sallysbakingaddiction.com,364.9312
2024-02,sandiegouniontribune.com (Tribune Media),1159.2149
2024-02,sapling.com (Leaf Group),41.085100000000004
2024-02,savingforcollege.com,6.1966
2024-02,sbnation.com (Vox Media),39.0606
2024-02,scienceblogs.com,18.3727
2024-02,sciencedaily.com,1650.4162000000001
2024-02,sciencenews.org,9.8944
2024-02,sciencing.com,83.51140000000001
2024-02,scientificamerican.com,645.5711
2024-02,scmp.com,124.6313
2024-02,scoopwhoop.com,77.0904
2024-02,screenrant.com,316.2213
2024-02,scribd.com,292.8905
