Date,Brand_Leaf,Link_to_Creative,Spend_USD
2024-03,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/bfb550c8758c8c1b/media,969943.2217
2024-03,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/37ebee1ab6d757a3/media,727544.4041
2024-03,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cbfb717450bc226f/media,708623.0118
2024-04,Business Spark Card,https://s3.amazonaws.com/YM_Ads/5004295187784140492.png,133302.0358
2024-04,Business Spark Card,https://s3.amazonaws.com/YM_Ads/2223499038702765225.png,66746.9477
2024-04,Business Spark Card,https://s3.amazonaws.com/YM_Ads/0IBSifsbkYvhlGoBO5_MUQ.png,35556.6198
2024-04,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/a1156bd68bc51f06/media,850419.5408
2024-04,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/706d1ac423bb79a9/media,462158.0843
2024-04,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/48bd147cfcde6795/media,320228.7388
2024-04,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/80bd79e80bc40319/media,1289252.4966
2024-04,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/2c484bc1fc2ebcff/media,727378.0478000001
2024-04,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/e539913b0b10f77f/media,525586.3322
2024-04,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/7589964286422949603.png,693207.2562
2024-04,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/1859822762973519453.png,233714.9215
2024-04,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/tHAh7IBlVn6zEsdzCXMaRA.png,125400.7255
2024-04,Capital One 360 Cafe Banks,https://x-ad-assets.s3.amazonaws.com/media_asset/d6992cefa0c5b9d4/media,108599.2929
2024-04,Capital One 360 Cafe Banks,https://x-ad-assets.s3.amazonaws.com/media_asset/43c48cd93cefca01/media,56328.6373
2024-04,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/-8450673249631242431.png,24262.269
2024-04,Capital One 360 Checking,https://s3.amazonaws.com/YM_Ads/-4517428492616297246.png,244408.5795
2024-04,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/f149d9774b508bb8/media,200787.5205
2024-04,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/99c2ed5b708c5414/media,130267.67139999999
2024-04,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/Jmvcxyv5snbJrHiRw4JlUA.png,109626.9654
2024-04,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/7TO2F1cU5z_jBlxTpkNPWw.png,100069.2913
2024-04,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/1aGGjodIReSiYx2VQEDFVA.png,97428.66159999999
2024-04,Capital One Business Cards,https://s3.amazonaws.com/YM_Ads/ixCtPYU0pvwnAIPRd6FMVg.jpg,648.193
2024-04,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/7NeNONZx7mjNwhWVdvkmGw.png,8557.756
2024-04,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/3oV0spkdXdp106pdtNpQTw.png,1304.8809
2024-04,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/YjrYpg0YS-wn1GovCHUcwg.png,1283.9466
2024-04,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/7235206362320175612.png,88889.6687
2024-04,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/-9012771719611159846.png,87706.9171
2024-04,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/-5986220487738758538.png,54497.4962
2024-04,Capital One Careers,https://s3.amazonaws.com/YM_Ads/cmZ4ZI_gUyJXaHIJNqyRzQ.mp4,22528.5452
2024-04,Capital One Careers,https://s3.amazonaws.com/YM_Ads/kejJB1JzIU3aWpml-h7lZQ.mp4,9519.643900000001
2024-04,Capital One Careers,https://s3.amazonaws.com/YM_Ads/rusnyBWIxY5DjNl085AJzg.mp4,7102.8544
2024-04,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/MlNtF9HHSoWHy0993731Sg.mp4,74036.5437
2024-04,Capital One Commercial Banking,https://x-ad-assets.s3.amazonaws.com/media_asset/f233b289a5da98f4/media,46102.4415
2024-04,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/jL7_gmORk2Ual0j_YZoBDA.webm,38804.3275
2024-04,Capital One Consumer Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/6c74a206a0b31394/media,573655.2471
2024-04,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/8328088030087117056.png,43887.4021
2024-04,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/-4384336513003341230.png,23361.6364
2024-04,Capital One Credit Cards,https://s3.amazonaws.com/YM_Ads/HHo2DafAZRycJWHvvFlIvg.png,1586.7513
2024-04,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/1996850903291247482.png,210113.4278
2024-04,Capital One Financial Corporation (General),https://x-ad-assets.s3.amazonaws.com/media_asset/cba235434a479f7d/media,200935.228
2024-04,Capital One Financial Corporation (General),https://x-ad-assets.s3.amazonaws.com/media_asset/f0ef4109b81de206/media,121230.9287
2024-04,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/ZX2dDxIiLYjKQe7h_p6L5A.png,469160.4238
2024-04,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/su_b-Ohr6vk1Fb0Rpi2s1g.png,200702.8473
2024-04,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/FX6ILPQdFiUsuvm6qUq0Zw.png,126360.1357
2024-04,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/-3197644712042417449.png,13259.4642
2024-04,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/-6164489540911878596.png,858.7577000000001
2024-04,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/7832985575743388225.png,612.1964
2024-04,Capital One Walmart Rewards Card,https://s3.amazonaws.com/YM_Ads/tQ_zqPH_PQJzYXbz83SWEg.png,79833.0693
2024-04,Capital One Walmart Rewards Card,https://s3.amazonaws.com/YM_Ads/HgEzycjNoAxi6QB0QPvUTA.png,51360.0898
2024-04,Capital One Walmart Rewards Card,https://s3.amazonaws.com/YM_Ads/ktuGUeVNhfGwSd1qIJTVhw.png,32955.5068
2024-04,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/-6059698801507964296.png,299009.2038
2024-04,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/645233030685019561.png,224641.6158
2024-04,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/3492847191385455598.png,160838.0613
2024-04,CreditWise,https://s3.amazonaws.com/YM_Ads/xIWI3lXIGvAr8ePRWHa0gw.png,552.3413
2024-04,CreditWise,https://s3.amazonaws.com/YM_Ads/MwAKWwbMXy2-z7abpc52Lg.png,54.6706
2024-04,CreditWise,https://s3.amazonaws.com/YM_Ads/uDCngyUOdzO1zigktxmLxw.png,34.7686
2024-04,Quick Check,https://s3.amazonaws.com/YM_Ads/8670013221356265806.png,15182.6119
2024-04,Quick Check,https://x-ad-assets.s3.amazonaws.com/media_asset/729f843b99ac9ebe/media,216.9516
2024-04,QuickSilver Card,https://x-ad-assets.s3.amazonaws.com/media_asset/050e944a72c79674/media,331031.1898
2024-04,QuickSilver Card,https://x-ad-assets.s3.amazonaws.com/media_asset/2fa1216713dd9c94/media,147013.3451
2024-04,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/-2716985714524568280.png,65071.0586
2024-04,Savor Card,https://s3.amazonaws.com/YM_Ads/GMdFDkbjPpM4lAlCeAZK0Q.png,1290.0655
2024-04,Savor Card,https://s3.amazonaws.com/YM_Ads/ol3JgQVTVxSo4oVcMdHoAg.png,1087.2713
2024-04,Savor Card,https://s3.amazonaws.com/YM_Ads/pylrHeoEbqkXYsdd0qMaew.png,638.9997
2024-04,Smart Rewards Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cc7b4b8f52e5fc47/media,196.7806
2024-04,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/c4265825662a3b27/media,692386.1871
2024-04,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/b1fe6a6f6159c45f/media,145465.6801
2024-04,Venture Card,https://s3.amazonaws.com/YM_Ads/UyZ7sBNuZ8JUj_Saoi64ug.mp4,90659.3947
2024-04,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/37ebee1ab6d757a3/media,1005639.1366
2024-04,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/bfb550c8758c8c1b/media,841218.713
2024-04,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cbfb717450bc226f/media,837923.0998
2024-05,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/22388a0f8154ab1c/media,795294.3609
2024-05,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/46ce1a492a28ae2a/media,472302.3971
2024-05,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/3e1a9b9a207d8315/media,281242.5651
2024-05,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/8c28d46b260ff236/media,74761.425
2024-05,Business Venture X Card,https://s3.amazonaws.com/YM_Ads/1612431692833443340.png,70425.5236
2024-05,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/2eac6a28d8bfb52a/media,40534.8517
2024-05,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/7af911665027a685/media,1393626.5878
2024-05,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/e539913b0b10f77f/media,1343948.2925
2024-05,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/d908eff5151575e4/media,1004420.5204
2024-05,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/-6116376933397611734.png,274488.2779
2024-05,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/-1546008475454073983.png,70774.2691
2024-05,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/5001516065907739860.png,54057.551799999994
2024-05,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/-8450673249631242431.png,28323.5234
2024-05,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/7631866300515069218.png,11221.0965
2024-05,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/-7202546926966484167.png,7432.3237
2024-05,Capital One 360 Checking,https://s3.amazonaws.com/YM_Ads/-4517428492616297246.png,202637.2541
2024-05,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/0575b1698f987168/media,194933.1142
2024-05,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/58e2eae9afda6fcd/media,142239.083
2024-05,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/1aGGjodIReSiYx2VQEDFVA.png,151365.1849
2024-05,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/Jmvcxyv5snbJrHiRw4JlUA.png,149065.8533
2024-05,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/7TO2F1cU5z_jBlxTpkNPWw.png,142235.22090000001
2024-05,Capital One Business Cards,https://s3.amazonaws.com/YM_Ads/ixCtPYU0pvwnAIPRd6FMVg.jpg,1077.5307
2024-05,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/YjrYpg0YS-wn1GovCHUcwg.png,562.338
2024-05,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/g3VJB0hRmHqd49UOV2D1bw.png,155.2556
2024-05,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/-4082237279947609541.png,52045.1477
2024-05,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/6804384737847106484.png,40478.871
2024-05,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/-6105673657324680194.png,23059.105499999998
2024-05,Capital One Careers,https://s3.amazonaws.com/YM_Ads/cmZ4ZI_gUyJXaHIJNqyRzQ.mp4,22927.9336
2024-05,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/b3b58ee6e1446a71/media,18185.7851
2024-05,Capital One Careers,https://s3.amazonaws.com/YM_Ads/IYMoOzS87e1uQSUyMNVbFA.mp4,10596.2972
2024-05,Capital One Commercial Banking,https://x-ad-assets.s3.amazonaws.com/media_asset/f233b289a5da98f4/media,44064.3929
2024-05,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/MlNtF9HHSoWHy0993731Sg.mp4,36420.7992
2024-05,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/-tB-PP1LQkW21-OFGsxp6A.mp4,16237.4454
2024-05,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/120843516935687702.png,207360.09840000002
2024-05,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/-1468980906504949077.png,154840.2998
2024-05,Capital One Consumer Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/6c74a206a0b31394/media,2983.947
2024-05,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/1741505979081916080.png,87604.9856
2024-05,Capital One Financial Corporation (General),https://x-ad-assets.s3.amazonaws.com/media_asset/b887855fc3286fcf/media,69323.8927
2024-05,Capital One Financial Corporation (General),https://x-ad-assets.s3.amazonaws.com/media_asset/cf4ffef33bfbd18b/media,54889.0862
2024-05,Capital One Mobile App,https://s3.amazonaws.com/YM_Ads/6_a60SXl9AtriWG0VExmxA.png,25.3875
2024-05,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/ZX2dDxIiLYjKQe7h_p6L5A.png,410702.0534
2024-05,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/FX6ILPQdFiUsuvm6qUq0Zw.png,115597.8939
2024-05,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/m2bUwzWCBxCZeKqmW3Ltqg.png,107091.3926
2024-05,Capital One Small Business Banking,https://s3.amazonaws.com/YM_Ads/3-BytOcPwuzEn6MQyaYShw.png,52.8892
2024-05,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/-3197644712042417449.png,21362.0472
2024-05,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/-171746708494152623.png,1135.8174000000001
2024-05,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/-7262371882603523615.png,461.6512
2024-05,Capital One Walmart Rewards Card,https://s3.amazonaws.com/YM_Ads/tQ_zqPH_PQJzYXbz83SWEg.png,71615.5096
2024-05,Capital One Walmart Rewards Card,https://s3.amazonaws.com/YM_Ads/HgEzycjNoAxi6QB0QPvUTA.png,46363.5412
2024-05,Capital One Walmart Rewards Card,https://s3.amazonaws.com/YM_Ads/k3fVQyypTMKNq0_MI4gc4g.png,12271.9894
2024-05,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/5509077119537351036.png,265456.9456
2024-05,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/-9147211259769290841.png,247808.826
2024-05,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/-6383768124273403601.png,184555.8382
2024-05,CreditWise,https://s3.amazonaws.com/YM_Ads/xIWI3lXIGvAr8ePRWHa0gw.png,1284.8428000000001
2024-05,CreditWise,https://s3.amazonaws.com/YM_Ads/mpT5arG0FagPwE1d1G5lJQ.png,605.2907
2024-05,CreditWise,https://s3.amazonaws.com/YM_Ads/o6Cum0kKSUb3OV3tJJaqvQ.png,535.4264
2024-05,Quick Check,https://s3.amazonaws.com/YM_Ads/QkzjLZBNPNvPCPX-YV4Sug.png,37.4107
2024-05,Quick Check,https://s3.amazonaws.com/YM_Ads/971esPZO8OuPN96GNDGSoA.png,15.806
2024-05,Quick Check,https://s3.amazonaws.com/YM_Ads/WDQV_uDYDCRr_A2fjEgP3w.png,12.4959
2024-05,QuickSilver Card,https://x-ad-assets.s3.amazonaws.com/media_asset/fd5c6e731b09702a/media,4524.126499999999
2024-05,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/uJtqGK02s7JyRVTyFopU-Q.png,631.4376
2024-05,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/HRO5zeAjJBYx9Ez0H7u-2w.png,420.6796
2024-05,Savor Card,https://s3.amazonaws.com/YM_Ads/ol3JgQVTVxSo4oVcMdHoAg.png,1072.5869
2024-05,Savor Card,https://s3.amazonaws.com/YM_Ads/GMdFDkbjPpM4lAlCeAZK0Q.png,947.2408
2024-05,Savor Card,https://s3.amazonaws.com/YM_Ads/c6fYwZD8p4fuHyNIP7i7aA.png,636.3927
2024-05,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/c4265825662a3b27/media,924720.7881
2024-05,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/daf7f67fdd155253/media,277558.2564
2024-05,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/d79d1890a3d5c6a1/media,134297.0267
2024-05,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/bfb550c8758c8c1b/media,1045503.6730000001
2024-05,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cbfb717450bc226f/media,799474.875
2024-05,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/37ebee1ab6d757a3/media,790281.0979
2024-06,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/22388a0f8154ab1c/media,648099.5253
2024-06,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/46ce1a492a28ae2a/media,444458.7501
2024-06,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cf961bfdcefda111/media,316333.9228
2024-06,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/6f1344666cd4c47e/media,334972.9076
2024-06,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/d671b0f9328c6f3d/media,66457.7527
2024-06,Business Venture X Card,https://s3.amazonaws.com/YM_Ads/ypbNMBYfrdS_UUR2OTM4Uw.png,50508.9507
2024-06,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/e539913b0b10f77f/media,1665978.7497
2024-06,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/7af911665027a685/media,1665557.9893
2024-06,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/d908eff5151575e4/media,1103880.0971000001
2024-06,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/-1546008475454073983.png,85993.062
2024-06,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/-9118780405985589052.png,58916.4602
2024-06,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/-5378141962883104339.png,57931.2914
2024-06,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/-8419239609608240928.png,21386.9141
2024-06,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/-8450673249631242431.png,15070.4912
2024-06,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/6416793902062876642.png,9986.1412
2024-06,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/0575b1698f987168/media,335762.71379999997
2024-06,Capital One 360 Checking,https://s3.amazonaws.com/YM_Ads/-3013142733376179420.png,159090.8739
2024-06,Capital One 360 Checking,https://s3.amazonaws.com/YM_Ads/-4517428492616297246.png,114760.1621
2024-06,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/7TO2F1cU5z_jBlxTpkNPWw.png,86086.7173
2024-06,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/Jmvcxyv5snbJrHiRw4JlUA.png,81515.8008
2024-06,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/1aGGjodIReSiYx2VQEDFVA.png,77565.9148
2024-06,Capital One Business Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/841965436cb66433/media,162613.7303
2024-06,Capital One Business Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/65b82a2caea78db6/media,31804.0386
2024-06,Capital One Business Cards,https://s3.amazonaws.com/YM_Ads/Nax3tuIn2eiWqJ3QfKzJ8A.png,2257.1129
2024-06,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/-GjqgrsLwTowigFb01KY6A.mp4,847.5018
2024-06,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/YjrYpg0YS-wn1GovCHUcwg.png,165.6494
2024-06,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/IS8aNpRA2tU3J2ALVPKJ1A.png,163.1394
2024-06,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/-6105673657324680194.png,10830.4759
2024-06,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/8517686908655259433.png,8970.6844
2024-06,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/1770405158471756804.png,8820.3707
2024-06,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/271b0288492f0936/media,16865.7835
2024-06,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/b3b58ee6e1446a71/media,13940.3911
2024-06,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/d400f9764fd106ea/media,13538.6456
2024-06,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/bZYDCfCNDGOcsy2Nx7LF5Q.mp4,54149.407400000004
2024-06,Capital One Commercial Banking,https://x-ad-assets.s3.amazonaws.com/media_asset/f233b289a5da98f4/media,33293.4199
2024-06,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/jL7_gmORk2Ual0j_YZoBDA.webm,20797.256699999998
2024-06,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/120843516935687702.png,124965.5962
2024-06,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/4222168919186024052.png,73395.912
2024-06,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/-1468980906504949077.png,48600.2161
2024-06,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/1741505979081916080.png,84329.9748
2024-06,Capital One Financial Corporation (General),https://x-ad-assets.s3.amazonaws.com/media_asset/f4b92465c50feaac/media,71238.8005
2024-06,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/-7154987572903099148.png,70897.2328
2024-06,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/ZX2dDxIiLYjKQe7h_p6L5A.png,311606.1375
2024-06,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/su_b-Ohr6vk1Fb0Rpi2s1g.png,76774.4129
2024-06,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/FX6ILPQdFiUsuvm6qUq0Zw.png,74335.3161
2024-06,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/-3197644712042417449.png,18161.796
2024-06,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/_uJXE02ePmToUmlTDJbfhw.png,414.3533
2024-06,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/HGZQp0RLQqsMMcJzIPQsMw.png,200.0607
2024-06,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/-9147211259769290841.png,584842.3194
2024-06,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/5668199909030255861.png,315299.1604
2024-06,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/5509077119537351036.png,53861.0201
2024-06,CreditWise,https://s3.amazonaws.com/YM_Ads/4926920562132643125.png,42983.0853
2024-06,CreditWise,https://s3.amazonaws.com/YM_Ads/4626649715272744012.png,37024.0184
2024-06,CreditWise,https://s3.amazonaws.com/YM_Ads/4395743060861814552.png,31094.0001
2024-06,Guaranteed (Secured Mastercard),https://s3.amazonaws.com/YM_Ads/-1459036045049454340.png,152.4288
2024-06,Platinum Card,https://s3.amazonaws.com/YM_Ads/1957399230142734275.png,302.3155
2024-06,Quick Check,https://s3.amazonaws.com/YM_Ads/2189284682074720470.png,16315.2898
2024-06,Quick Check,https://s3.amazonaws.com/YM_Ads/8670013221356265806.png,3043.3662
2024-06,Quick Check,https://s3.amazonaws.com/YM_Ads/1081595139430841121.png,548.9409
2024-06,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/5423541861062422422.png,2489.3796
2024-06,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/1210536263535481562.png,2287.5827
2024-06,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/VjCqVBQ5igzc0SpPMN2vyg.png,561.0636
2024-06,Savor Card,https://s3.amazonaws.com/YM_Ads/-1857293459251042779.png,29872.362399999998
2024-06,Savor Card,https://s3.amazonaws.com/YM_Ads/-5847592987976234435.png,6703.6422999999995
2024-06,Savor Card,https://s3.amazonaws.com/YM_Ads/ol3JgQVTVxSo4oVcMdHoAg.png,437.9512
2024-06,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/c4265825662a3b27/media,826385.8536
2024-06,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/daf7f67fdd155253/media,412764.0388
2024-06,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/44c8208cb0df99ce/media,312799.7499
2024-06,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/bfb550c8758c8c1b/media,1071870.6148
2024-06,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cbfb717450bc226f/media,814548.105
2024-06,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/37ebee1ab6d757a3/media,723353.0735
2024-07,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/22388a0f8154ab1c/media,293565.2191
2024-07,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/6051c83b9d18794a/media,226227.8575
2024-07,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/46ce1a492a28ae2a/media,182479.3752
2024-07,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/a1156bd68bc51f06/media,640379.5488
2024-07,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/2c5e4b02aef0b78f/media,215690.5298
2024-07,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/706d1ac423bb79a9/media,201987.3766
2024-07,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/e539913b0b10f77f/media,1815412.4669
2024-07,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/7af911665027a685/media,1618605.0955
2024-07,Capital One 360,https://x-ad-assets.s3.amazonaws.com/media_asset/916daa3825717d1a/media,337825.2806
2024-07,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/3756304625482037198.png,204593.7249
2024-07,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/5768309717890557925.png,156690.9192
2024-07,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/7796266784500608025.png,77423.1946
2024-07,Capital One 360 Cafe Banks,https://x-ad-assets.s3.amazonaws.com/media_asset/cb54fa8c1b41f59b/media,36473.996399999996
2024-07,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/-9102842860539263461.png,30262.4572
2024-07,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/-6632636363809771000.png,20141.9569
2024-07,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/1a53867317c95c7f/media,215150.5174
2024-07,Capital One 360 Checking,https://s3.amazonaws.com/YM_Ads/-4517428492616297246.png,92483.2559
2024-07,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/ce7d309de19bc126/media,91879.03689999999
2024-07,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/7TO2F1cU5z_jBlxTpkNPWw.png,72131.9333
